id,employee_id,day_of_week,start_time,end_time,created_at,updated_at,shift_id
264d57f9-d91e-43b2-a073-a58fbde7a995,4c5721fa-acf8-4dce-858b-2ad40eaee950,3,09:00:00,13:00:00,2024-12-30 20:21:59.378192+00,2024-12-30 20:21:59.378192+00,04e0e5d7-2c84-4895-a6cc-f987f984d970
2668f222-8fd3-433c-a909-cebe7d82d835,55513aa7-5bee-4012-82de-09a9f2c52ab4,4,01:00:00,05:00:00,2024-12-30 20:21:59.534004+00,2024-12-30 20:21:59.534004+00,dba8605b-8290-4032-bcb7-97b4b26e0bab
26aa67a1-927c-49ff-8587-958df99e4a18,e48dddd2-8628-4f7d-aa37-c466ce6d0436,0,05:00:00,17:00:00,2024-12-30 20:21:59.294443+00,2024-12-30 20:21:59.294443+00,1321f523-839d-4fd2-ba94-bdd463ffec57
26c62cf2-0f4c-412c-81e1-709b638c43f8,a07467f4-5b18-41ff-818d-ce5030bca66c,1,17:00:00,05:00:00,2024-12-30 20:21:59.470636+00,2024-12-30 20:21:59.470636+00,93699da0-5515-4542-8546-93872da9f07f
27052dd7-a5e0-4fec-b222-ac3c09baef77,0b5f6155-f7e3-4f94-b80a-95dd6b39d815,3,05:00:00,17:00:00,2024-12-30 20:21:59.338473+00,2024-12-30 20:21:59.338473+00,1321f523-839d-4fd2-ba94-bdd463ffec57
275085ea-c0a9-4598-a942-12db72eea810,f3b742db-b0cd-411f-bc53-9f33436636b5,2,13:00:00,17:00:00,2024-12-30 20:21:59.416959+00,2024-12-30 20:21:59.416959+00,f986363b-acd5-4a69-9b7f-cea0ae8c2a9f
27a6d8c4-45a6-4812-94d0-a8a9c9b4a8bc,913d88da-6dc5-4d9b-b33e-8c8a68228ad2,3,17:00:00,05:00:00,2024-12-30 20:21:59.500721+00,2024-12-30 20:21:59.500721+00,93699da0-5515-4542-8546-93872da9f07f
27e2e15f-f3e5-492d-998f-dc7e5c043073,61d3b088-d669-46c9-bdb4-21fb1602b123,2,05:00:00,17:00:00,2024-12-30 20:21:59.294443+00,2024-12-30 20:21:59.294443+00,1321f523-839d-4fd2-ba94-bdd463ffec57
285e164b-7ddb-439e-b398-917dfaffb076,8fd8dc24-41e4-41b4-afef-dcc76c5bb9ee,1,19:00:00,05:00:00,2024-12-30 20:21:59.500721+00,2024-12-30 20:21:59.500721+00,5b9d081d-e92d-45bf-81dd-b8b4d36fe27e
28a76afc-db33-436b-8b26-26206fd6ff84,cba04bbe-9644-46d2-84a1-09e1aaf26364,3,05:00:00,17:00:00,2024-12-30 20:21:59.338473+00,2024-12-30 20:21:59.338473+00,1321f523-839d-4fd2-ba94-bdd463ffec57
28d2d460-5629-4e0d-9251-e100f16fad6d,2b9e8487-1f38-4168-ac6a-cc164d84b5f7,2,05:00:00,15:00:00,2024-12-30 20:21:59.294443+00,2024-12-30 20:21:59.294443+00,ac93bf7b-afd6-4d6b-b455-8b95924ef28a
28ea9821-bc6d-404d-8feb-bc14bbeea852,ad004b6a-bb09-4e4c-9325-7904fccced82,3,15:00:00,01:00:00,2024-12-30 20:21:59.378192+00,2024-12-30 20:21:59.378192+00,c69a69b2-c582-4e83-a8c2-1f3912869f29
292cdebb-dd74-41ac-a1f7-e2f0a3c1b510,c5c74b11-57bd-424e-a44b-721da961336f,6,05:00:00,09:00:00,2024-12-30 20:21:59.338473+00,2024-12-30 20:21:59.338473+00,31bc4527-9357-4c2e-a309-25604ce2114b
29accc09-fa08-44f1-ae17-ac8884d05c54,cffa27d4-c5fa-4c36-bcdd-a9562e1cc466,6,15:00:00,01:00:00,2024-12-30 20:21:59.470636+00,2024-12-30 20:21:59.470636+00,c69a69b2-c582-4e83-a8c2-1f3912869f29
29e62221-a761-474b-ab50-eb0580d4c0c0,7333044e-12a7-4753-837a-c31c53706856,2,15:00:00,01:00:00,2024-12-30 20:21:59.338473+00,2024-12-30 20:21:59.338473+00,c69a69b2-c582-4e83-a8c2-1f3912869f29
2a15fc4c-1175-495c-8e07-0a103467bde6,47cf6312-4ea0-4428-957d-e7e47fcf87ea,1,19:00:00,05:00:00,2024-12-30 20:21:59.500721+00,2024-12-30 20:21:59.500721+00,5b9d081d-e92d-45bf-81dd-b8b4d36fe27e
2a452c63-470b-4eb4-98aa-52e21129f587,0661db15-0953-417e-88cd-e895cd7a09e9,0,17:00:00,05:00:00,2024-12-30 20:21:59.470636+00,2024-12-30 20:21:59.470636+00,93699da0-5515-4542-8546-93872da9f07f
2a5f7937-b0e7-4600-931e-33f1aea35489,321b7080-4bd3-4124-ab69-3737ee6f1030,3,15:00:00,01:00:00,2024-12-30 20:21:59.416959+00,2024-12-30 20:21:59.416959+00,c69a69b2-c582-4e83-a8c2-1f3912869f29
2a68105a-55cd-4b85-94a1-f0960b74b0d4,ce19f8d9-07c1-419d-90f2-ac691853edae,3,13:00:00,17:00:00,2024-12-30 20:21:59.416959+00,2024-12-30 20:21:59.416959+00,f986363b-acd5-4a69-9b7f-cea0ae8c2a9f
2a695dc2-8fbf-4ce8-957a-f138ef808635,e48dddd2-8628-4f7d-aa37-c466ce6d0436,2,05:00:00,17:00:00,2024-12-30 20:21:59.294443+00,2024-12-30 20:21:59.294443+00,1321f523-839d-4fd2-ba94-bdd463ffec57
2b0b9385-0e04-4cab-bb70-b2e35faaf16d,881a32fa-8e94-4ef0-b550-ad366ebc2218,2,05:00:00,15:00:00,2024-12-30 20:21:59.294443+00,2024-12-30 20:21:59.294443+00,ac93bf7b-afd6-4d6b-b455-8b95924ef28a
2b25e158-6024-4afc-ac1c-6b8ef1820b20,ffce23ea-321c-493b-83fa-86e726857016,4,09:00:00,13:00:00,2024-12-30 20:21:59.416959+00,2024-12-30 20:21:59.416959+00,04e0e5d7-2c84-4895-a6cc-f987f984d970
2dd43dee-35e1-4386-bd17-133dd1a535ff,9ceaf447-cbd5-4813-8d13-60eba3e4affd,3,17:00:00,05:00:00,2024-12-30 20:21:59.500721+00,2024-12-30 20:21:59.500721+00,93699da0-5515-4542-8546-93872da9f07f
2dd87cac-f69c-4111-9c90-57d292605631,3ec1712c-8620-489c-90ff-caecf2c3ce01,1,13:00:00,17:00:00,2024-12-30 20:21:59.416959+00,2024-12-30 20:21:59.416959+00,f986363b-acd5-4a69-9b7f-cea0ae8c2a9f
2e09881f-9b77-4c9b-a649-b67f7e642571,4540b49e-5feb-42f0-97aa-6845f98ed0d8,3,09:00:00,13:00:00,2024-12-30 20:21:59.378192+00,2024-12-30 20:21:59.378192+00,04e0e5d7-2c84-4895-a6cc-f987f984d970
2eceb13e-9c00-466f-bfb5-ca772280156c,ef90bb5f-a302-4397-8166-ab07817bb772,3,05:00:00,17:00:00,2024-12-30 20:21:59.294443+00,2024-12-30 20:21:59.294443+00,1321f523-839d-4fd2-ba94-bdd463ffec57
2fdd511c-ec76-4425-a5bd-5eec053d50f6,8209b834-8f3b-4950-ac4f-ec408f653d99,3,17:00:00,05:00:00,2024-12-30 20:21:59.470636+00,2024-12-30 20:21:59.470636+00,93699da0-5515-4542-8546-93872da9f07f
2fe07349-7089-4812-be7b-c4b60ef6e8c5,8a3da0c9-0fdc-4dd4-be89-7cf18ded0dc1,6,19:00:00,05:00:00,2024-12-30 20:21:59.470636+00,2024-12-30 20:21:59.470636+00,5b9d081d-e92d-45bf-81dd-b8b4d36fe27e
303d2486-3483-4c5c-958a-21754d49aa70,5bfd6f78-cb34-4751-ac09-8fc330931ce6,2,01:00:00,05:00:00,2024-12-30 20:21:59.534004+00,2024-12-30 20:21:59.534004+00,dba8605b-8290-4032-bcb7-97b4b26e0bab
3065007e-736b-422e-838b-846964f5ae64,b4942799-4cd7-45b9-836b-5617ff217f3e,5,15:00:00,01:00:00,2024-12-30 20:21:59.416959+00,2024-12-30 20:21:59.416959+00,c69a69b2-c582-4e83-a8c2-1f3912869f29
30991cae-3877-4fad-80cf-b88f22ce3032,cb378119-550a-4173-b14b-8e07ae864aea,1,17:00:00,05:00:00,2024-12-30 20:21:59.500721+00,2024-12-30 20:21:59.500721+00,93699da0-5515-4542-8546-93872da9f07f
3130f912-8282-42a3-a3ab-8b3bbd1135b6,bdc286cb-c642-46d4-8713-7c330f517072,6,17:00:00,05:00:00,2024-12-30 20:21:59.500721+00,2024-12-30 20:21:59.500721+00,93699da0-5515-4542-8546-93872da9f07f
31a224d6-67e4-49fb-a33e-255878184f88,881a32fa-8e94-4ef0-b550-ad366ebc2218,4,05:00:00,15:00:00,2024-12-30 20:21:59.294443+00,2024-12-30 20:21:59.294443+00,ac93bf7b-afd6-4d6b-b455-8b95924ef28a
31e9b1d2-8e2f-4e5e-8010-6d00013f8dc6,b045b636-1a83-4a95-8234-d4e49727e84b,5,05:00:00,15:00:00,2024-12-30 20:21:59.294443+00,2024-12-30 20:21:59.294443+00,ac93bf7b-afd6-4d6b-b455-8b95924ef28a
31f1177c-f67f-4e7f-b21f-c677016166a7,734b9275-9a95-405b-9cde-2abf2a30145e,0,05:00:00,17:00:00,2024-12-30 20:21:59.338473+00,2024-12-30 20:21:59.338473+00,1321f523-839d-4fd2-ba94-bdd463ffec57
32198d8a-f888-40c4-a484-ba0f435a6119,1c8cb7f7-cce0-477d-80da-a69be58b4bcf,5,09:00:00,19:00:00,2024-12-30 20:21:59.378192+00,2024-12-30 20:21:59.378192+00,cc7a72d4-8ae4-4a84-b422-60991b80b0d7
329ffdcb-359c-4353-a3aa-13be515b9c0d,71259a4a-932e-47ef-a00b-371623833ff1,4,01:00:00,05:00:00,2024-12-30 20:21:59.534004+00,2024-12-30 20:21:59.534004+00,dba8605b-8290-4032-bcb7-97b4b26e0bab
32a81f19-9d0e-40d2-b4b4-4d36c85df79d,6c2c0ba7-8dbc-4dfc-a591-7e60a80ecfdc,1,05:00:00,17:00:00,2024-12-30 20:21:59.338473+00,2024-12-30 20:21:59.338473+00,1321f523-839d-4fd2-ba94-bdd463ffec57
32af7cc9-3e3f-43a4-950e-17e6f3edf1f0,bd5e8195-d689-4be0-b857-f438fe8d4ea4,3,13:00:00,17:00:00,2024-12-30 20:21:59.378192+00,2024-12-30 20:21:59.378192+00,f986363b-acd5-4a69-9b7f-cea0ae8c2a9f
32b4fcae-469b-4671-9594-eb6838c94352,ce19f8d9-07c1-419d-90f2-ac691853edae,2,13:00:00,17:00:00,2024-12-30 20:21:59.416959+00,2024-12-30 20:21:59.416959+00,f986363b-acd5-4a69-9b7f-cea0ae8c2a9f
32be0fa1-12d9-4184-8e27-f73438f21f9d,a8b6a39c-de91-4b74-9e14-0b2d7e952af7,4,01:00:00,05:00:00,2024-12-30 20:21:59.500721+00,2024-12-30 20:21:59.500721+00,dba8605b-8290-4032-bcb7-97b4b26e0bab
330a6a73-7037-4c98-a502-d1077a2296cb,0661db15-0953-417e-88cd-e895cd7a09e9,1,17:00:00,05:00:00,2024-12-30 20:21:59.470636+00,2024-12-30 20:21:59.470636+00,93699da0-5515-4542-8546-93872da9f07f
3324bfc7-de5a-4377-8f2f-0d4aaabe4d14,b4942799-4cd7-45b9-836b-5617ff217f3e,3,15:00:00,01:00:00,2024-12-30 20:21:59.416959+00,2024-12-30 20:21:59.416959+00,c69a69b2-c582-4e83-a8c2-1f3912869f29
334b4115-0b32-4f87-a450-7e6fdd5f8653,54bff8a4-99f2-4f95-9c52-32f5f230ed89,0,09:00:00,19:00:00,2024-12-30 20:21:59.338473+00,2024-12-30 20:21:59.338473+00,cc7a72d4-8ae4-4a84-b422-60991b80b0d7
3351ea84-7d2b-4476-b656-278412d92d9a,1cfdd1d9-aff6-496c-b18c-3d45dc05dc64,6,09:00:00,13:00:00,2024-12-30 20:21:59.338473+00,2024-12-30 20:21:59.338473+00,04e0e5d7-2c84-4895-a6cc-f987f984d970
33700302-365f-4276-b42d-84a92ad447a5,be49a5d2-c5ac-49ba-93d9-2a7547addcb3,6,19:00:00,05:00:00,2024-12-30 20:21:59.470636+00,2024-12-30 20:21:59.470636+00,5b9d081d-e92d-45bf-81dd-b8b4d36fe27e
337d5d8f-82e6-4a1b-819f-2970be0399a3,890043ad-f5cd-479b-806c-66c9e878d1c0,2,19:00:00,05:00:00,2024-12-30 20:21:59.500721+00,2024-12-30 20:21:59.500721+00,5b9d081d-e92d-45bf-81dd-b8b4d36fe27e
33d8ec09-039f-4308-a3f7-56c541f09337,eceba527-6595-4cfe-a757-7877d3887d94,2,09:00:00,13:00:00,2024-12-30 20:21:59.378192+00,2024-12-30 20:21:59.378192+00,04e0e5d7-2c84-4895-a6cc-f987f984d970
341173f1-d9dc-4239-90c6-18adf16a6da1,54bff8a4-99f2-4f95-9c52-32f5f230ed89,1,09:00:00,19:00:00,2024-12-30 20:21:59.338473+00,2024-12-30 20:21:59.338473+00,cc7a72d4-8ae4-4a84-b422-60991b80b0d7
34119f4a-2b00-40a2-9577-e13ae9fe1973,bdc286cb-c642-46d4-8713-7c330f517072,3,17:00:00,05:00:00,2024-12-30 20:21:59.500721+00,2024-12-30 20:21:59.500721+00,93699da0-5515-4542-8546-93872da9f07f
346d39b9-920f-4091-91ec-efc10b0c500d,961ba6db-f196-45cb-9021-c31481afb1a8,4,09:00:00,19:00:00,2024-12-30 20:21:59.378192+00,2024-12-30 20:21:59.378192+00,cc7a72d4-8ae4-4a84-b422-60991b80b0d7
35828bdf-9120-44ee-83c5-f3f7b9741b9e,7df344a7-0a0f-4afb-8f6e-d7d197b91989,3,05:00:00,17:00:00,2024-12-30 20:21:59.294443+00,2024-12-30 20:21:59.294443+00,1321f523-839d-4fd2-ba94-bdd463ffec57
35b6d698-6266-4aca-95f6-3d9ef45e7c8e,ad004b6a-bb09-4e4c-9325-7904fccced82,6,15:00:00,01:00:00,2024-12-30 20:21:59.378192+00,2024-12-30 20:21:59.378192+00,c69a69b2-c582-4e83-a8c2-1f3912869f29
36a0595e-9e25-4104-bb30-c724aa703a0c,5b70cedf-2387-48e0-b900-4da425972b1e,4,01:00:00,05:00:00,2024-12-30 20:21:59.534004+00,2024-12-30 20:21:59.534004+00,dba8605b-8290-4032-bcb7-97b4b26e0bab
372112a7-4c94-4cb0-b06b-61947b278fcd,04e025b3-958b-4cf4-88cf-6c84146d0a8d,1,01:00:00,05:00:00,2024-12-30 20:21:59.534004+00,2024-12-30 20:21:59.534004+00,dba8605b-8290-4032-bcb7-97b4b26e0bab
372f4501-cd07-45c0-805c-edea9acdad9c,605ce883-6fa2-4e30-a93f-5c611c988fc4,3,15:00:00,01:00:00,2024-12-30 20:21:59.378192+00,2024-12-30 20:21:59.378192+00,c69a69b2-c582-4e83-a8c2-1f3912869f29
3806b97f-b4a5-4c40-b593-4e519f22a8f6,50ec0037-fd8c-466d-bd91-627340302c0b,3,01:00:00,05:00:00,2024-12-30 20:21:59.500721+00,2024-12-30 20:21:59.500721+00,dba8605b-8290-4032-bcb7-97b4b26e0bab
385fad00-8606-46e1-a007-29cb16f79e6e,6c2c0ba7-8dbc-4dfc-a591-7e60a80ecfdc,4,05:00:00,17:00:00,2024-12-30 20:21:59.338473+00,2024-12-30 20:21:59.338473+00,1321f523-839d-4fd2-ba94-bdd463ffec57
3881e2db-3344-4878-9d5d-d9c79be144bc,961ba6db-f196-45cb-9021-c31481afb1a8,1,09:00:00,19:00:00,2024-12-30 20:21:59.378192+00,2024-12-30 20:21:59.378192+00,cc7a72d4-8ae4-4a84-b422-60991b80b0d7
39019a3f-872a-4650-8137-a8fd23b84343,9cdfe587-db9c-46d4-bf19-6b5b7f1ef931,4,01:00:00,05:00:00,2024-12-30 20:21:59.534004+00,2024-12-30 20:21:59.534004+00,dba8605b-8290-4032-bcb7-97b4b26e0bab
390f0f86-6aee-4ee7-a4cf-a70f76a65176,7712f521-7f29-4fbe-bde9-39be4685ed6f,5,15:00:00,01:00:00,2024-12-30 20:21:59.416959+00,2024-12-30 20:21:59.416959+00,c69a69b2-c582-4e83-a8c2-1f3912869f29
393513ee-856a-44f4-919b-0776181c2cfd,e141de28-3967-4ca7-a838-bd970a3c0eec,3,09:00:00,13:00:00,2024-12-30 20:21:59.416959+00,2024-12-30 20:21:59.416959+00,04e0e5d7-2c84-4895-a6cc-f987f984d970
394ae809-3504-46cb-81f1-0fabd6ac8832,8a8ea263-8bec-4bcd-bd16-07ab06bc03d2,1,05:00:00,17:00:00,2024-12-30 20:21:59.338473+00,2024-12-30 20:21:59.338473+00,1321f523-839d-4fd2-ba94-bdd463ffec57
39efe840-bd2b-4076-a0f7-1fe3e42e055f,7333044e-12a7-4753-837a-c31c53706856,1,15:00:00,01:00:00,2024-12-30 20:21:59.338473+00,2024-12-30 20:21:59.338473+00,c69a69b2-c582-4e83-a8c2-1f3912869f29
3a4ec81f-21f9-4057-977c-60ba32695876,1a46626b-c1ba-4b1e-b36f-9a8e5c2969ba,3,01:00:00,05:00:00,2024-12-30 20:21:59.534004+00,2024-12-30 20:21:59.534004+00,dba8605b-8290-4032-bcb7-97b4b26e0bab
3a6f54b8-efc9-4772-b9bb-8fb4ceaefdd6,18f45266-f34a-4229-9e41-87ecf6736d8f,6,17:00:00,05:00:00,2024-12-30 20:21:59.470636+00,2024-12-30 20:21:59.470636+00,93699da0-5515-4542-8546-93872da9f07f
3ab4139c-0fad-48a5-b3a2-c5e20d5cb653,fe0fd63b-5cd7-4278-9bde-023c1641fc6e,3,09:00:00,19:00:00,2024-12-30 20:21:59.338473+00,2024-12-30 20:21:59.338473+00,cc7a72d4-8ae4-4a84-b422-60991b80b0d7
3b67eb70-e897-47ef-936f-49ce9f576da3,890043ad-f5cd-479b-806c-66c9e878d1c0,1,19:00:00,05:00:00,2024-12-30 20:21:59.500721+00,2024-12-30 20:21:59.500721+00,5b9d081d-e92d-45bf-81dd-b8b4d36fe27e
3bdd0529-4206-4d62-915e-f6094554d86e,88456deb-dd71-45c4-8dc9-683c0ac1b3d4,2,19:00:00,05:00:00,2024-12-30 20:21:59.500721+00,2024-12-30 20:21:59.500721+00,5b9d081d-e92d-45bf-81dd-b8b4d36fe27e
3be54272-fff6-4701-b413-b3d2e3e1c418,12aea97a-1fc0-44c1-9449-47075e7ea6ca,1,19:00:00,05:00:00,2024-12-30 20:21:59.470636+00,2024-12-30 20:21:59.470636+00,5b9d081d-e92d-45bf-81dd-b8b4d36fe27e
3cad895a-24c5-44d2-a34d-c5f89c7c5aa7,2619e0ff-33a8-4173-85f8-991eb69474d3,1,17:00:00,05:00:00,2024-12-30 20:21:59.500721+00,2024-12-30 20:21:59.500721+00,93699da0-5515-4542-8546-93872da9f07f
3cee3b88-ea1f-4d9e-a342-45fbcc8ae715,1cfdd1d9-aff6-496c-b18c-3d45dc05dc64,2,09:00:00,13:00:00,2024-12-30 20:21:59.338473+00,2024-12-30 20:21:59.338473+00,04e0e5d7-2c84-4895-a6cc-f987f984d970
3d4b17a0-b0fe-438d-9a6d-24cfe5c78c8c,4540b49e-5feb-42f0-97aa-6845f98ed0d8,6,09:00:00,13:00:00,2024-12-30 20:21:59.378192+00,2024-12-30 20:21:59.378192+00,04e0e5d7-2c84-4895-a6cc-f987f984d970
3d5d2cdf-e484-4936-9e5d-a4eb550fc65a,34b3dcd5-c8de-4764-8475-1caa25e7ee72,1,15:00:00,01:00:00,2024-12-30 20:21:59.378192+00,2024-12-30 20:21:59.378192+00,c69a69b2-c582-4e83-a8c2-1f3912869f29
3db9ec1b-0ac9-444e-b0c1-3651e68c3296,5cce6b33-a087-498c-a1a9-858b7dda1cd0,6,01:00:00,05:00:00,2024-12-30 20:21:59.534004+00,2024-12-30 20:21:59.534004+00,dba8605b-8290-4032-bcb7-97b4b26e0bab
3dcdf32e-7d7a-4456-bb85-c9ec66ed1cd9,d8895b87-04e5-44f2-8aed-78cc6bb30d21,2,05:00:00,09:00:00,2024-12-30 20:21:59.294443+00,2024-12-30 20:21:59.294443+00,31bc4527-9357-4c2e-a309-25604ce2114b
3e2d09b1-840e-43f3-95e2-00c4c1f65103,53df84fc-e24a-4deb-b4f5-fdc35acf635e,1,13:00:00,17:00:00,2024-12-30 20:21:59.378192+00,2024-12-30 20:21:59.378192+00,f986363b-acd5-4a69-9b7f-cea0ae8c2a9f
3ec35d7d-d2f2-49fe-8da0-288330492ade,0e60ad8d-c008-48c1-a2f9-4baeaa90cba5,2,17:00:00,05:00:00,2024-12-30 20:21:59.500721+00,2024-12-30 20:21:59.500721+00,93699da0-5515-4542-8546-93872da9f07f
3ef26b60-7b6b-4a5b-bee9-997fd7911b48,f20f7a4c-0d0e-4acb-a002-83c94708aacb,2,09:00:00,19:00:00,2024-12-30 20:21:59.378192+00,2024-12-30 20:21:59.378192+00,cc7a72d4-8ae4-4a84-b422-60991b80b0d7
3f5b5a46-564b-4148-bced-90e6ca5ae152,4fe1c2a3-d9f7-4f0d-ba50-28a45610083f,3,19:00:00,05:00:00,2024-12-30 20:21:59.500721+00,2024-12-30 20:21:59.500721+00,5b9d081d-e92d-45bf-81dd-b8b4d36fe27e
3fb39672-8d8b-4d2e-835a-c81d2bce196d,639136e9-9c84-4e0e-8794-38242da762fc,3,19:00:00,05:00:00,2024-12-30 20:21:59.500721+00,2024-12-30 20:21:59.500721+00,5b9d081d-e92d-45bf-81dd-b8b4d36fe27e
3fd45169-3bc3-4da2-8ea6-4e61e7a6a986,7df344a7-0a0f-4afb-8f6e-d7d197b91989,1,05:00:00,17:00:00,2024-12-30 20:21:59.294443+00,2024-12-30 20:21:59.294443+00,1321f523-839d-4fd2-ba94-bdd463ffec57
408b60f6-bd82-43b3-9768-ab26359d39b8,8d9961c3-a8c6-40d6-9825-ac538bb7061d,1,17:00:00,05:00:00,2024-12-30 20:21:59.500721+00,2024-12-30 20:21:59.500721+00,93699da0-5515-4542-8546-93872da9f07f
40996168-844b-41f4-b0c7-feb6d269343b,c1d35fd5-d46c-4e13-b0f8-8440560f72f4,1,09:00:00,19:00:00,2024-12-30 20:21:59.378192+00,2024-12-30 20:21:59.378192+00,cc7a72d4-8ae4-4a84-b422-60991b80b0d7
40eec64a-3e7a-428c-8ae9-c917671bc9da,5696b7b0-304a-4653-ad62-45c75dff6188,4,15:00:00,01:00:00,2024-12-30 20:21:59.416959+00,2024-12-30 20:21:59.416959+00,c69a69b2-c582-4e83-a8c2-1f3912869f29
40fea595-d3a5-437d-8a50-3f629575970f,af128023-aed8-4540-b1bc-cbc8def53f85,3,09:00:00,13:00:00,2024-12-30 20:21:59.338473+00,2024-12-30 20:21:59.338473+00,04e0e5d7-2c84-4895-a6cc-f987f984d970
422c4c39-251a-4004-a02b-34899766ba85,2b9e8487-1f38-4168-ac6a-cc164d84b5f7,5,05:00:00,15:00:00,2024-12-30 20:21:59.294443+00,2024-12-30 20:21:59.294443+00,ac93bf7b-afd6-4d6b-b455-8b95924ef28a
429b4563-ead5-4e4d-b82b-10ec29b50b61,196e084b-c2e2-44d5-afe2-9e478685a690,3,13:00:00,17:00:00,2024-12-30 20:21:59.416959+00,2024-12-30 20:21:59.416959+00,f986363b-acd5-4a69-9b7f-cea0ae8c2a9f
42f4664b-3c53-4fa0-86ec-cb1202cd55e7,cb1ae235-c350-497c-9ca0-52c2cd8881b1,5,05:00:00,15:00:00,2024-12-30 20:21:59.338473+00,2024-12-30 20:21:59.338473+00,ac93bf7b-afd6-4d6b-b455-8b95924ef28a
43280dc3-dacd-4436-9f54-29f9c93610ea,cb1ae235-c350-497c-9ca0-52c2cd8881b1,3,05:00:00,15:00:00,2024-12-30 20:21:59.338473+00,2024-12-30 20:21:59.338473+00,ac93bf7b-afd6-4d6b-b455-8b95924ef28a
4389396e-4388-46c5-9fdd-c5bbb23c6f4d,a8b6a39c-de91-4b74-9e14-0b2d7e952af7,1,01:00:00,05:00:00,2024-12-30 20:21:59.500721+00,2024-12-30 20:21:59.500721+00,dba8605b-8290-4032-bcb7-97b4b26e0bab
43a20ef5-b9fe-43e9-a801-1b53d22d9794,bd5e8195-d689-4be0-b857-f438fe8d4ea4,2,13:00:00,17:00:00,2024-12-30 20:21:59.378192+00,2024-12-30 20:21:59.378192+00,f986363b-acd5-4a69-9b7f-cea0ae8c2a9f
443628bf-77fb-4520-bce1-8ce0cbe64fbc,47849121-c8d9-4c93-8cad-4a79056fe237,5,09:00:00,13:00:00,2024-12-30 20:21:59.416959+00,2024-12-30 20:21:59.416959+00,04e0e5d7-2c84-4895-a6cc-f987f984d970
44d831ca-387d-47d5-8380-4deb317a0db9,7c0a2b60-bc47-4043-805f-2e499c6e41e7,4,05:00:00,09:00:00,2024-12-30 20:21:59.338473+00,2024-12-30 20:21:59.338473+00,31bc4527-9357-4c2e-a309-25604ce2114b
44d9a505-4fdf-489f-8ad8-1fdcdd599d5d,e20f8664-79b2-4f72-b31d-0fbf72321c71,2,17:00:00,05:00:00,2024-12-30 20:21:59.470636+00,2024-12-30 20:21:59.470636+00,93699da0-5515-4542-8546-93872da9f07f
45c50f46-f6ad-4cec-a8ff-2e3c8fc16e17,58c3b28e-5580-49b1-9d6a-752b7ca50bc6,1,19:00:00,05:00:00,2024-12-30 20:21:59.470636+00,2024-12-30 20:21:59.470636+00,5b9d081d-e92d-45bf-81dd-b8b4d36fe27e
461f6eaf-b2ff-4822-b066-3f89d7b5921b,58c3b28e-5580-49b1-9d6a-752b7ca50bc6,2,19:00:00,05:00:00,2024-12-30 20:21:59.470636+00,2024-12-30 20:21:59.470636+00,5b9d081d-e92d-45bf-81dd-b8b4d36fe27e
46c4b3db-db52-4c85-9177-e2532257c6ac,3c0bf9ba-2fbc-49f9-b921-5904a3360e35,5,05:00:00,09:00:00,2024-12-30 20:21:59.294443+00,2024-12-30 20:21:59.294443+00,31bc4527-9357-4c2e-a309-25604ce2114b
46d1a823-981c-4353-99c6-106c0e204790,346904e0-83d8-45a3-b292-55e408973e88,4,05:00:00,17:00:00,2024-12-30 20:21:59.294443+00,2024-12-30 20:21:59.294443+00,1321f523-839d-4fd2-ba94-bdd463ffec57
47d32aff-0109-4104-9f84-665a366e169a,c1ad997b-3037-4a8e-9f34-a991e4cc174e,5,19:00:00,05:00:00,2024-12-30 20:21:59.500721+00,2024-12-30 20:21:59.500721+00,5b9d081d-e92d-45bf-81dd-b8b4d36fe27e
47ff92ad-ebfb-4e01-abe9-eff405716560,12914739-12c2-4afe-82df-e8a8c048747d,3,05:00:00,17:00:00,2024-12-30 20:21:59.294443+00,2024-12-30 20:21:59.294443+00,1321f523-839d-4fd2-ba94-bdd463ffec57
488e3cb3-2cc3-4b6a-8ca1-7e3a2589d769,dd491eb3-9c39-45a0-890b-9c80cd91c771,2,13:00:00,17:00:00,2024-12-30 20:21:59.416959+00,2024-12-30 20:21:59.416959+00,f986363b-acd5-4a69-9b7f-cea0ae8c2a9f
493fe4b2-bd7e-4ec4-962d-497261c1a327,45073081-22d6-4734-b168-679c6e7cdbbd,1,13:00:00,17:00:00,2024-12-30 20:21:59.470636+00,2024-12-30 20:21:59.470636+00,f986363b-acd5-4a69-9b7f-cea0ae8c2a9f
496ea672-1b38-496f-9a79-064d83c247e1,a07467f4-5b18-41ff-818d-ce5030bca66c,3,17:00:00,05:00:00,2024-12-30 20:21:59.470636+00,2024-12-30 20:21:59.470636+00,93699da0-5515-4542-8546-93872da9f07f
49c7441c-7abe-4395-81ea-9d7b7bbd6154,e2e95f9a-8444-41e4-a027-a4d2179f51d5,5,05:00:00,09:00:00,2024-12-30 20:21:59.294443+00,2024-12-30 20:21:59.294443+00,31bc4527-9357-4c2e-a309-25604ce2114b
4a37e1f8-a0c4-463f-8670-79196c95de36,af128023-aed8-4540-b1bc-cbc8def53f85,2,09:00:00,13:00:00,2024-12-30 20:21:59.338473+00,2024-12-30 20:21:59.338473+00,04e0e5d7-2c84-4895-a6cc-f987f984d970
